default,student,balance,income
No,No,618.9984398663021,17122.347555865
No,No,353.63833421068705,43145.179661493
No,No,422.644529182164,58345.0145187153
No,No,25.736269169197197,28163.6929703336
No,No,697.6213980660699,48469.8814036304
No,No,462.138386747959,44546.2371893247
No,No,599.66771994222,36584.076239267204
No,No,1251.23590590048,43191.312088638595
No,No,1432.2984651671698,31250.5829812295
No,Yes,975.9154040926261,12102.8178865863
No,Yes,445.92906049534304,10629.618349193
No,No,694.412430789019,47705.8712772338
No,Yes,320.012202336553,14704.4776901877
No,No,1102.3020322990699,38872.1299228802
No,No,0.0,39250.095524370496
No,No,165.973008628943,28439.5879563403
No,No,1258.87880589312,40858.86844416
No,No,1372.76199336205,30219.1500946263
No,No,1464.02896199018,43700.1426258785
No,Yes,1594.09316720836,14135.211282255
No,No,0.0,31741.0456239313
No,No,1595.91003269695,55712.2937441276
No,No,901.1760736913451,55064.6364886004
No,No,789.7507971889211,39022.3532458469
No,No,1203.20583932405,43809.2599519992
No,Yes,1399.33805345892,22736.219072019303
No,No,1125.87648806806,49359.342723507594
No,No,236.338466236238,39260.060190791
No,No,218.146314461255,27166.6975416027
No,No,413.57655127627,49424.310375530404
No,No,469.05398029321503,25680.174928098397
No,No,923.9925164178419,27818.246865930298
No,No,182.628059937346,31623.9364457733
No,No,478.40174471942703,30338.3568611308
No,No,918.546151295038,53331.27842796611
No,Yes,873.930546923689,29870.747365702002
No,No,748.704835614302,48036.079104847195
No,No,146.818190779362,48280.70992990099
No,No,1266.64098896732,41930.586270236
No,Yes,883.881831762394,14888.518114146002
No,Yes,1353.981431586,17431.6053548792
No,Yes,1777.74467095913,24820.8562683475
No,No,695.493321681063,48899.3431818239
No,No,0.0,33313.3110724284
No,No,377.726631320199,49730.7045824799
No,No,975.7371819915669,39453.2263082774
No,Yes,918.590687000593,14936.7081866305
No,No,1313.5003782172698,31145.7083503014
No,No,1302.39985423502,15468.3447408757
No,No,1246.6261383225099,41930.155003597996
No,No,198.385707995449,37085.6037122098
No,No,395.607773854553,27750.8214956836
No,Yes,638.065584784846,17922.403491465702
No,No,677.20483918057,52080.523362497996
No,No,681.575749997487,29980.330544300698
No,No,1114.9457746677099,45832.9483249515
No,No,558.1784844192659,12740.8646435052
No,No,531.477978521723,35314.071037427995
No,Yes,1080.96999628813,23760.7588832121
No,No,150.77054459266301,31216.7858646369
Yes,Yes,1665.70832014732,21024.2716484296
No,No,1086.19348901131,52761.413038831204
No,No,0.0,41435.4379394559
No,No,1253.9234984160198,34304.7669082517
No,No,100.463116063705,24687.8530666445
No,No,961.1524668748,51179.460119992196
No,Yes,1055.86105389087,9045.24162581889
No,No,89.4101021957102,24086.601142941203
No,No,918.9503478396291,47761.4027126413
No,No,995.387047631767,44217.685638430194
No,No,1774.23308862536,42955.827967284706
No,No,701.69143244907,35335.7826320459
No,No,1177.92084256329,30169.2958145926
No,No,1308.2672570288,43611.4615642246
No,No,1114.5368705408198,35044.7298212792
No,Yes,815.5486691410471,16908.139756724
No,Yes,1010.5067835342699,6786.3880897136905
No,No,752.985919181889,45523.4967931178
No,Yes,729.1897184100751,18329.720871410602
No,No,1095.4717793906698,53581.156712244505
No,No,355.17017607473997,30440.895192813197
No,No,1308.98796693688,31777.2018815539
No,No,0.0,40257.795499868
No,No,464.064104923968,16670.1528109478
No,No,570.916398504619,46569.1677265188
No,Yes,1045.33881349941,29601.4039439579
No,No,0.0,39134.9319187105
No,No,642.256231412638,29223.995344631698
No,No,486.81597224266403,25117.643819018398
No,No,1082.11982831446,43256.400564252595
No,Yes,1224.63687161053,25717.070641594102
No,No,953.147356270312,29328.0391608131
No,No,1323.17521403561,52019.3499661481
No,Yes,139.19286882554,24734.0829253905
No,No,856.8814510453219,32449.311334380698
No,No,311.889288737823,46116.1315257271
No,No,0.0,49959.141007874
No,No,498.854154668701,47736.2367906901
No,Yes,465.87107336670897,14519.473383139099
No,No,892.820269988203,45379.8442652294
No,Yes,456.240694517499,17657.6088569363
No,No,557.26171195281,45040.944408337695
No,No,0.0,28094.1570910795
No,No,138.620739346357,50249.4172431944
No,No,241.163150062669,36581.2591238761
No,No,763.177239332049,42481.498750174906
No,Yes,1195.8138112106599,19906.7314933236
No,No,130.996930290863,54366.8027607212
No,No,1253.0413172963001,32362.6525065495
No,No,1496.0980423012802,44309.902897034
No,Yes,1071.95523702871,19813.996969574
No,Yes,724.9047354541831,16643.1269450404
No,Yes,194.185012052313,20889.852002779
No,No,1441.7433586158302,45037.1676788742
No,Yes,1678.38200097825,8154.239773891859
No,Yes,2128.43414823871,22664.219843924
No,Yes,1393.46442103117,15573.7931129306
No,Yes,1437.8303629286302,23062.4948694903
No,No,1257.9581072608999,38532.1921927497
No,Yes,1329.3983510722,15971.5732370007
No,No,605.12443216774,29769.9783500417
No,No,601.081665167516,45607.3468645804
No,No,1164.51340619208,29874.4887927038
Yes,No,2054.45252745952,37366.7650507786
No,No,701.632841263145,43340.920299619705
No,No,673.092439896694,27894.0939871045
No,Yes,1262.92591939434,16935.1931085721
No,No,357.99630546053595,30217.0212871579
No,Yes,1052.5981229432598,24418.213947326898
No,No,1234.51247251861,50293.4335358584
No,No,1153.80219423116,37552.621619378304
No,No,1375.2973601285098,35810.9142097506
No,No,249.103685164101,51051.33576100769
No,No,874.031434043843,39664.9361264591
No,No,768.1587233844859,23991.0412896025
No,Yes,1236.25642303914,16389.8638086909
No,Yes,641.220757059698,23265.6923595285
No,Yes,825.522881718494,14539.1620062194
No,No,931.0411701353489,42225.3671429443
No,No,650.075529479081,32560.7610419904
No,Yes,0.0,17577.996335686697
No,No,682.6045088966459,57553.97657528769
No,No,1207.10500154702,50010.8298274342
No,Yes,840.2209676335491,18103.7355199788
No,No,894.627905765509,39027.6302767467
No,No,711.5258160572059,35468.3821539389
No,No,1635.21756895271,47669.741959726794
No,No,740.8693706800819,46541.2111680628
No,No,773.483075895744,38647.3706700462
No,No,1142.32631903636,45173.3745996018
No,No,894.1683199920391,42212.4458263685
No,Yes,14.0338457182518,13846.801039553799
No,No,537.0403328924971,21364.3104965004
No,No,1092.5243064853998,19759.1226373765
No,No,541.071380843328,29807.405551667
No,No,1049.0041180158698,34088.1697894671
No,No,463.932561210409,37842.0477815607
No,No,214.27269039566102,56032.647581256395
No,Yes,997.7624822541859,13799.5447379368
No,Yes,938.684221979389,18454.3990337024
Yes,No,1350.60326099354,21541.2987938108
No,Yes,935.7571992467559,5386.17648259929
No,No,819.048549167453,61602.6366710843
No,Yes,1669.09103762141,16830.7529473416
No,No,395.851856906679,33708.5923827756
No,Yes,810.5424069007651,17975.157128811497
No,Yes,62.2371283591804,20267.499927793702
No,No,1133.1125852970401,23110.6536499869
No,No,748.487595522024,36453.6451213344
Yes,Yes,1337.2351870217599,32761.0534040074
No,No,1138.43098430744,36133.6105343391
No,Yes,1247.45553179616,15382.609654546799
No,Yes,875.979710502071,17286.6944919904
No,No,980.7639386241991,43650.5344586779
No,No,238.98150654941398,30412.702018173903
No,No,185.01011450929403,40874.832851480096
No,Yes,478.961863795831,19911.5102678277
No,No,145.476590146266,41196.4202020265
No,No,339.95904709248,36132.805687911
No,No,303.903742328566,43836.704732512204
No,No,536.214278066008,47956.5245563522
No,Yes,1219.58145404792,12434.04183884
Yes,Yes,1926.3715830091,17012.4381440591
No,Yes,460.202332018861,14782.458771990401
No,No,825.287865652256,46147.955752768
No,No,31.2565457414114,44970.7680127096
No,No,535.584814611588,51971.705629176104
No,No,667.711628636986,30803.4446563457
No,No,694.326759084331,42041.4565572933
No,No,81.422936426937,51044.407811267
No,No,1324.4929494963,28691.8366142527
No,Yes,1587.1329565532199,25819.4853929207
No,No,775.022944702917,39137.0767283306
No,No,0.0,46542.9852774578
No,Yes,819.727712621639,10175.3099539293
No,No,1416.2243966509802,31303.163314652204
No,No,1005.2938512555,34010.2782138331
No,Yes,1419.36036165965,20118.558199265903
No,No,230.00665592686798,44232.138476205495
No,Yes,1559.45787021154,20707.3186080696
No,No,672.708232643736,47532.5876838394
No,Yes,457.235746879721,5296.71092118226
No,No,968.458967843151,45299.0008313587
No,No,257.546332188622,29967.2042826122
No,Yes,1130.54463982657,20862.9044853653
No,No,486.576050197581,27687.3411659989
No,No,207.303809187677,49999.495735491204
No,No,110.91512084413601,58185.559839122194
No,No,678.485146409376,30196.0456896206
No,Yes,515.149996523628,10214.705259205
No,Yes,837.911885761804,20984.1790586289
No,No,709.617220538757,34624.8357471742
No,Yes,745.282471593171,17803.757363830202
No,Yes,1288.3937051283199,22919.6377281931
No,Yes,819.742345092291,20792.8309579563
Yes,No,1708.6597202871699,38203.509474958904
No,No,1061.61360190645,38250.7777458906
No,No,372.741249859074,35570.2117813337
No,No,883.867885324978,42866.3839541323
No,No,0.0,41864.2591327518
No,No,657.6876177190879,26454.5857525237
No,No,221.023882200551,42087.0822309886
No,Yes,1009.89600417223,9804.666039167329
No,No,174.412944777163,40282.487546143704
No,No,358.848341230842,44486.906473652
No,No,421.759624929585,35522.665977731696
No,Yes,1295.85184404715,10987.265192511
No,No,1005.10095136541,36275.6487886561
No,No,268.961482796412,40733.4679825431
Yes,Yes,1807.66621807195,18166.3226526991
No,No,1237.86134424222,33816.1815718186
No,Yes,700.169039463254,28160.6422651881
No,Yes,1236.67843724152,16298.568147060701
No,No,354.702587096373,29893.039733018
No,No,657.021951179148,47044.3335267286
No,No,1444.92250041891,54599.1577636358
No,No,1456.4112542058401,30332.985988834702
No,Yes,501.140260845364,19467.537648268102
No,Yes,1155.2221751264399,18442.34092635
No,No,804.469753698074,46869.320168287595
No,Yes,1473.63371289165,17816.6208536902
No,No,1345.38059193616,30175.94166664
No,Yes,545.612477437577,13020.959143690801
No,No,1134.27984820202,37658.2309555963
No,No,212.36136845208,32283.405306208
No,No,424.735234854806,22327.434202986402
No,No,658.463644874415,39242.7554158439
No,No,1023.79588473631,42335.7371898711
No,No,815.566907409863,31752.0771532132
No,Yes,953.421739992227,14062.053538906
No,No,905.645634729108,35876.7956914194
No,No,623.09205398354,42035.4526196687
No,No,287.200151889446,45952.728923726
No,Yes,1310.7935027257902,16742.9525237844
No,Yes,1509.66340166383,16777.5623438888
No,No,1616.10873432918,33046.1879353576
No,No,710.159309928127,32649.619872582596
No,No,1213.65867211341,45662.64660526071
No,No,1004.11682846699,52822.404383106
No,No,36.3584399548112,44603.4273332462
No,No,1349.1923318083802,51189.1122680341
Yes,No,1854.6041538507998,38406.356463522796
No,No,126.153204675651,33964.0506128594
No,Yes,987.154095590613,13002.4855508597
No,Yes,1127.99393381003,15186.868692098898
Yes,No,1436.3115494347303,18810.8041351982
No,No,0.0,41564.7698338846
No,Yes,1068.86074173834,20804.3786766452
No,No,0.0,62128.6666318456
No,Yes,568.975552395383,17291.8146908178
No,No,1608.7454694275698,41572.2736975715
No,No,885.004067297585,48753.5599562476
No,Yes,886.951017327419,21792.6097936256
No,No,1358.13247178913,49903.5970805788
No,No,215.75271922503003,22254.589173212597
No,Yes,410.46674874912003,25574.4383224847
No,No,1146.61402886155,40870.9013277309
No,Yes,1262.39329360308,24797.607572052402
No,No,778.474666113432,39360.1640871243
No,No,444.30407405063403,43424.9349887183
No,No,826.953672491255,16124.625683614098
No,No,204.694595970694,42076.5761239639
No,No,819.5307335100639,38456.6150377655
No,No,1386.2969643456101,31739.513240887998
No,No,698.90327627991,28682.957419746097
No,No,756.433468623078,33296.5671206744
No,No,739.9018425188319,47349.5319726392
No,No,220.229117680588,37451.0176128561
No,Yes,458.967737070662,18444.2978455002
No,No,0.0,36584.7569962462
No,No,102.25837242693899,23476.7453563298
No,No,215.06813496697498,47815.599696350306
No,No,906.081359888139,45720.013042720704
No,No,735.927000954023,18373.486496300902
No,No,944.321716916994,34546.116805141
No,No,1071.00736936624,40758.0020422819
No,No,1345.45173685592,43322.1930190477
No,Yes,250.173010019935,17439.6292696405
No,No,265.729004541498,60182.6771885936
No,No,1006.0539877474499,27002.065810418197
No,Yes,1670.1268946103698,14746.8926097897
No,Yes,291.96236490734503,7105.29202471072
No,No,381.52096933305,31750.7773240363
No,Yes,851.729729640048,14726.3760194068
No,No,1375.04922403625,42557.689089595
No,No,816.7337205382801,40949.3644365051
No,No,819.018615016962,49111.3915717458
No,Yes,1026.15356049033,25393.768797080298
No,No,853.438145266577,58757.681364556796
No,Yes,1200.3766126805301,10817.561956749101
No,No,1037.1348028819198,43368.2233731399
No,No,0.0,28363.7136990121
No,No,357.13814621619105,35623.4652668674
No,Yes,970.426089456089,20569.640036535
No,No,812.347981166699,33654.6774179645
No,No,91.94732281421999,44337.4059033946
No,No,1396.03791633922,46378.7305083936
No,No,72.6500816609296,50786.979185169
No,No,1168.0925556287,27823.4542224725
No,Yes,1098.4540458651402,16837.2103236566
Yes,No,1549.89467343683,47916.2948560542
No,No,1039.09837389666,26217.132054761
No,No,309.838214997499,54945.5816755763
No,No,1477.52861102329,36709.6684407159
No,No,79.5389496655106,34417.3757217671
No,No,1219.3478822654401,34310.2919397433
No,No,812.5880323815511,43980.139968578704
No,No,557.374968867559,35067.2662366586
No,No,1688.31455669806,32723.4516291513
No,No,1137.79115713306,21103.4296209784
No,No,856.282959899419,40394.0495771435
No,No,1126.4104826892,35125.6777238733
No,No,541.021814319389,29519.8801523274
No,No,682.8796096704419,43142.0545225125
No,No,538.9498876367489,35634.2028032149
No,Yes,1305.80969861959,28929.3847360892
No,No,735.018855874434,25305.2539541423
No,Yes,344.3089096317,14256.241748503799
No,No,1060.69581236718,36920.682410632005
No,No,848.676390931552,38742.0597937341
No,Yes,1245.2675070986302,16772.619372608602
Yes,No,1563.5351978534698,51704.9199686192
Yes,Yes,1433.16763517475,18087.686373001598
No,Yes,1238.5895095948401,10514.8286406744
No,No,625.615086363204,53655.2704755254
No,Yes,1681.5724648244102,20059.6747908348
Yes,Yes,1681.48150579852,10155.323987760401
No,No,602.638147132055,70021.6484355306
No,No,681.2130021655059,37287.2297831665
No,Yes,966.0269813879179,27960.371891395
No,Yes,539.160036521217,17824.2607149352
No,No,921.304294606852,25350.4002048286
No,Yes,1325.34692274166,21487.623702956298
No,No,0.0,46714.558115547996
No,Yes,900.274608175963,22986.6136751281
No,No,695.3708301292869,31779.3966695702
No,Yes,1270.9964035053802,15069.0487071799
No,No,1388.56113942232,54935.941204492694
No,No,635.741695957086,21297.119899291898
No,No,484.515768741921,39775.2498897027
No,No,1185.09627093982,42969.7180869225
No,No,656.980282929656,32225.2952878255
No,No,1084.9256541311302,36908.6884305228
No,No,1309.5594494814802,36851.2691176579
No,No,847.530654151052,40982.419796214504
No,No,0.0,35600.1493662398
No,No,78.1680828433628,56254.175306505196
No,Yes,251.97174455438,11757.9632656835
No,No,871.2313984000259,31770.6239820177
No,Yes,918.7587912278909,14304.5973617949
No,No,0.0,31774.647536239398
No,No,450.057359138237,36121.2373912058
No,Yes,1079.37288016418,14223.2668124756
No,Yes,320.230481928856,14185.2746317243
No,No,799.370027923619,34293.727508607204
No,No,1206.59215458569,25646.082203897797
No,No,0.0,39830.0916182418
No,No,603.661670476063,44663.7361170603
No,No,672.062804619824,33850.9788397769
No,Yes,959.222353292648,16082.4476346076
No,No,670.471905106349,24265.5868972486
No,No,587.259459765496,33732.2162304135
No,Yes,602.3076762820231,11019.5869460741
No,Yes,937.606059288741,19962.1980442127
No,No,1502.7577486797302,53129.7830394396
No,No,1063.15567471295,34642.0647569343
No,No,511.613751416205,36796.7947847658
No,No,926.969872799966,61937.569669231605
No,Yes,1004.3646366571099,13422.3794608111
No,No,367.668095917734,50025.94458028099
No,Yes,256.70707071968104,22166.794393134103
No,Yes,1777.68565079089,21573.9000171012
No,No,717.742833830408,49347.021805396
No,Yes,532.382135295296,17704.8143787361
No,Yes,1346.6795065633698,16104.894965753601
No,No,334.466419532525,40156.244492710495
No,No,0.0,36179.8268590675
No,Yes,774.498460230419,10333.8005475059
No,No,779.259990627242,38387.721274812
No,No,881.939111911127,62222.9807017551
No,No,1563.23020536396,31126.3267807912
No,No,991.060968479028,37597.3230643757
No,No,430.65109417770105,38372.021246678
No,No,806.377684881681,40454.0678792373
No,No,438.76663610151496,32762.1862301046
No,Yes,1457.8588446989902,17365.5667158128
No,No,366.204888151025,30631.9631128473
No,No,707.646931639431,35268.0174326897
No,Yes,244.382157810974,19773.0724565957
No,No,903.6157164420371,20444.424123163302
No,Yes,1031.4988859703399,24636.3002154852
No,No,914.378279892509,40659.1259603737
No,No,1047.25164984966,39222.058886265295
No,No,884.494356569448,30520.353271711298
No,No,434.77882653592906,39099.091853372796
No,Yes,36.8440382391803,16942.3053373994
No,No,189.362232508863,36706.8119673594
No,No,366.321281302656,40904.7636333436
No,Yes,1092.4645722139,14659.7180687514
No,No,732.7342889566839,39024.1492327605
No,No,594.440525597425,28723.3418554818
No,Yes,604.592700002911,14896.591869772099
No,No,1732.8436046640697,30322.869305229502
No,No,577.433332439527,43585.0441430742
No,No,0.0,38626.4229206895
No,No,54.675220865283,32279.568427143502
No,No,75.95176393739379,60826.9940271173
No,No,550.532712518723,27223.85786997
No,Yes,1343.8744841052,17280.4386325809
No,No,1350.42884688991,26450.291737878397
No,No,866.337987458604,35141.4276434822
No,No,6.0718923507152995,46930.5751609952
No,No,501.345178098676,45368.2311760233
Yes,No,1488.46992484111,36457.2232810267
No,No,1462.78673740114,60296.398341409404
Yes,Yes,1567.67928171741,19172.679450466898
No,No,771.789346888835,42139.0702685072
No,Yes,1534.9683998659802,17084.5811173852
No,Yes,801.0497163256,14679.8334438848
No,No,1724.3691315898498,32610.8103326017
No,No,0.0,50258.538937685706
No,Yes,1277.37438672437,19675.177837098898
No,No,786.987434157094,33289.850824655296
No,Yes,231.770725857912,13702.470916811499
No,No,173.95946051489102,53965.0512087132
No,No,1184.9274222679599,40958.6439892978
No,No,1308.20671058333,32215.5333744215
No,No,203.300081077181,53055.6944283309
No,No,1092.09883401769,32122.0511847396
Yes,Yes,1902.96956487606,12464.3030428074
No,Yes,1004.4382730918302,16456.277250021598
No,No,366.70155150335603,60456.1177682285
No,Yes,1148.73388988892,23812.6269938105
No,No,0.0,33272.152146780696
No,No,476.23527112769796,37627.3500232473
No,Yes,477.782945771117,22753.5954724521
No,Yes,970.832756037516,19096.889411681397
No,No,1268.5939728650098,42012.8965861893
No,No,657.531112911779,40807.281302075695
No,No,0.0,47447.7965740125
Yes,No,1661.7526450002401,21871.4629698414
Yes,No,2075.18875447378,40882.494220565495
No,No,915.771563906364,24243.180162174103
No,Yes,1048.27476281908,20659.144860090903
No,No,987.5662505694729,49542.404232882196
No,No,535.1353428898619,44448.607034166394
No,No,1057.93260126087,26628.440742067003
No,No,1023.1479205459401,43698.8166919161
No,No,749.038516136778,53711.4604878896
No,Yes,1143.32901606626,17367.9255273604
No,Yes,1269.22650557239,18552.4241402812
No,No,0.0,35282.5672911043
No,Yes,723.3718471273789,17623.5856688343
No,No,1000.37678190467,40272.3020222245
No,Yes,1069.69305831626,10722.2494639199
No,Yes,1391.33500191617,18309.420998028898
No,No,1075.8241707324698,22982.2266330705
No,No,548.645307903485,38094.426169688595
Yes,Yes,2109.9993948226897,17774.5252912207
No,Yes,649.360116506354,10524.3261012953
No,No,863.1384409817059,58119.716604212
No,No,861.6448506892349,39272.0090424491
No,No,567.48919433319,22304.5739463089
No,Yes,642.5364897914151,14763.3771815958
No,Yes,1045.6574660296,23335.0463297184
No,No,738.144128251302,43693.0663883118
No,Yes,0.0,11537.8932286442
No,Yes,1137.95416230334,22110.9557563921
No,No,462.674628272181,50229.585885309694
No,No,1006.2015605695599,42689.2736872236
No,No,584.193242183484,36676.7891499965
No,No,1314.7652046619999,30067.4106473223
No,No,0.0,30236.4563342521
No,Yes,1005.70700620661,10887.4998722589
No,No,113.571264398777,32803.8326475959
No,No,967.739852296794,26210.792141116803
No,No,0.0,45486.458677475195
No,No,651.325134914705,51583.2502025242
No,No,1035.31564464554,53066.1048806134
No,Yes,58.9719451002576,20914.9310231373
No,No,0.0,60480.5779714553
No,Yes,1190.02172815921,16240.767571663799
No,No,37.992536382540706,48739.835381004006
No,No,652.266673982479,48639.4414824399
No,No,1529.68785747477,40977.413884081
No,No,626.928556799094,42139.1844588824
No,Yes,756.9956094193851,26674.3907819419
No,Yes,496.796907366618,21058.9615915699
No,Yes,396.348073964702,19541.0460996816
No,No,1590.64164138129,36242.496995627596
No,Yes,1331.98056755563,20672.3395409647
No,No,36.08799035287571,37015.5573565846
No,No,338.476753874062,32666.512533214303
No,Yes,992.348320272267,22324.995595221
No,Yes,1123.34001168521,20785.6402268094
No,No,743.623145225239,37333.5741226045
No,No,1111.6915173515401,43659.0705877284
No,No,969.656018252646,40142.1341458025
No,No,974.5078183659269,25346.7782137892
No,Yes,285.649618597346,26874.7545848903
No,No,596.6200269177519,30764.6620547444
No,No,1417.91211322906,38015.1663619642
No,Yes,1055.01732721534,24188.0497493234
No,No,1001.22197077828,44801.401001788094
No,No,771.441004544643,44810.299357671
No,Yes,672.568078513351,22788.3673814709
Yes,No,1511.61095196469,53506.9449260287
No,No,601.6896467436779,31522.784846476497
No,Yes,1316.65207634709,12165.7289983026
No,No,122.094308759452,46609.3974801976
No,No,840.0150181037351,51350.637671307304
No,Yes,1765.89393783248,18053.499723111898
No,Yes,1752.73614962439,15596.8914294528
No,No,1147.97807477466,40515.690457161
No,No,1839.3222077271698,38104.0911062601
No,No,1208.39512763795,32430.182774582
No,No,952.1275300941811,49137.395688307806
No,No,1251.1510345903,45205.2458041651
No,No,215.541422559435,55278.4326522823
No,No,1294.4571219953,40768.4510534547
No,No,463.08559913203794,46760.4958851049
No,No,815.244183095315,26231.465406866802
No,No,854.5112787041679,34463.7651086686
No,No,1062.05871081173,35781.125486661
No,No,1035.16023564515,67450.6880740411
No,No,880.3965179585301,60206.086552329696
No,No,847.432632019156,37303.5743998862
No,No,529.1890784656861,50195.1130066062
No,No,1163.01689294047,38902.7636192958
No,No,570.024684333736,40987.062331077
No,No,0.0,29254.868234305897
No,Yes,673.473688920932,20926.4985495467
No,No,1728.3359763120002,33488.3043629755
No,No,1285.8285939383302,43507.4660616916
No,Yes,1511.8941971391198,22794.071051553397
No,No,676.684640060302,24989.8336879992
No,No,1010.51628568877,36298.994976777794
No,Yes,613.156883050935,17665.4777002854
No,Yes,1134.29609388583,18991.8212122874
No,No,295.843230952289,30602.266890105897
No,No,206.542522622756,14909.3670998149
No,Yes,1194.88454948711,18943.404107102
No,No,1551.09273901932,44596.7459450461
No,No,1210.1760358452802,29460.191596457596
No,No,407.86074451445097,47826.2137672175
No,No,1561.9337010316501,56614.521584210706
No,No,602.545629733876,42798.0787516512
No,Yes,640.364464045535,14938.7665747018
No,No,927.6691816968801,39934.14447599
No,Yes,1436.6763854365602,14418.1660192643
No,No,552.551318491268,48267.6733934583
No,No,839.221856390201,43213.6941068639
No,Yes,1248.9541886275501,14024.904982644799
No,No,929.9259221271691,34535.4552697912
No,No,1198.83280693131,40275.0895006703
No,No,479.54620074121203,24805.9234039658
No,No,1523.37267411625,44603.326371518895
No,No,990.806914855646,44966.2067311637
No,No,890.565507661517,14327.9907812727
No,No,678.466828551987,40803.5749599981
No,No,1462.22317250061,29574.234571715497
No,No,0.0,48781.4789584836
No,Yes,490.321797387267,24403.076672713
No,Yes,2216.32975271824,24737.0817608225
No,No,1336.36324569324,22245.5125152231
No,No,355.06059642525497,36888.834322938
No,Yes,1094.52167851979,15617.521412677199
No,Yes,1969.40774822746,23674.376304137997
No,No,1274.1596850075698,41943.677523817794
No,No,224.170029650401,33542.3081803635
No,Yes,781.4523056138361,18301.5837988415
No,No,1360.95293058479,46419.8169938933
No,No,210.797282960451,34468.8991617379
No,No,671.732605646625,26431.272598196803
No,No,275.06348203516603,28266.1719807673
No,No,306.18951612477997,30587.006778910698
No,No,293.614966998029,35945.6602591222
No,No,394.412944764813,52725.159939152196
No,No,1002.0306414493301,49319.3386450314
No,No,357.51719494423895,29711.3596849902
No,No,959.0630532209351,55089.9902579629
No,No,734.3358294325459,49128.53775475769
No,No,325.331214705521,32961.6570345964
No,No,910.482750696698,47298.720635273894
No,No,496.773960094507,38316.1354372489
No,No,416.63253199062797,53256.279631146
No,Yes,1525.17230577148,21427.0936211979
No,No,124.754171373223,45763.7921971983
No,No,0.0,52069.2946661817
No,No,854.9134417849209,39190.295673067594
No,No,796.173999850849,27278.396865567596
No,No,1044.86316119444,41726.233632100295
No,No,1690.6680766852498,55412.759472870195
No,No,935.7129441223959,34067.0542216434
No,No,306.459195932147,36812.6260466299
No,No,698.440564304252,21903.0380990784
No,No,973.990820697017,45941.0220132698
No,No,455.01778226024004,45611.4764507006
No,Yes,1133.69962699868,26119.3046838437
No,No,598.193073483425,42734.4396915184
No,No,615.477640984647,45792.8999573859
No,No,1270.13090566539,47817.556620848
No,No,956.9226130513199,50834.4083382596
No,Yes,1095.07681187651,18087.7198650968
No,No,143.56302092038,54411.2621205176
No,Yes,604.0550916355011,21187.7105609043
No,No,0.0,38954.1074974879
No,No,0.0,37825.2214149259
No,Yes,1179.99452466386,18954.3937931283
No,No,337.651368245182,36787.019606017006
No,No,855.5967838609979,40412.7256889939
No,No,437.577738904493,55720.9729622054
No,Yes,596.806527835537,17397.345240438102
No,Yes,1725.38695367817,19915.929490617098
No,No,619.540641629038,39049.500419024305
No,No,627.987739442838,56266.1534015339
No,No,186.523520052956,36717.5145751435
No,Yes,1093.02752981373,12179.038192881499
No,No,684.270463762744,42437.914761452004
No,No,963.092668712372,33110.304108965094
No,No,190.50343014714298,53690.5912303308
No,No,68.3059319848821,52323.9021376562
No,No,1336.96983981619,33148.7686484431
No,No,372.42585488596,53695.2963822028
No,No,1095.0282413423101,36282.4745747899
No,No,813.133978036295,59309.4766826029
No,No,31.704122869057898,42191.659189556805
No,No,655.832041740591,37267.5828058215
No,No,1340.2404292887402,37464.3187635305
No,No,881.2565114059689,41728.8460965129
No,No,684.715044622936,27951.197234300496
No,No,1158.3798043650302,61054.7639322688
No,No,945.268218836474,38738.535388431
No,Yes,465.583628699224,15625.633529460802
No,No,999.63485520902,51385.699728826105
No,No,1143.68079469267,48044.897009503096
No,Yes,669.380788171137,16805.193716581398
No,Yes,838.970942885318,21407.4524046558
No,Yes,1384.73759704675,23083.667086692203
No,Yes,1401.0731910563,21811.2682494468
No,No,1591.1935826083,37501.4868906071
No,No,54.0505937218859,46662.1128147156
No,No,862.9197102338901,36774.215905220095
No,No,712.2077206922411,29546.4898791291
No,No,908.9265484190131,40757.094123221
No,No,779.076437925571,31710.974051986203
No,Yes,99.38256244948221,16725.2450704367
No,No,1081.00133671618,32344.5785843183
No,No,1124.2491348326598,27521.1515772183
No,No,923.406566904925,33122.2200360473
No,No,1096.21846957418,30653.2627505315
No,No,999.6678059043891,51420.976710641204
No,No,0.0,16601.6352758397
No,Yes,517.821959362896,12673.906074503799
No,No,1461.88746288921,38559.0734798993
No,No,699.053865774975,41722.8060676529
No,Yes,1241.0618982583098,4664.565047441671
No,No,1380.7498036294699,52664.8765861706
No,No,561.964606426332,40555.4075956276
No,No,1122.74695829233,47140.829003908206
No,Yes,736.244056555543,13756.5455214776
No,No,643.481154792509,45925.8866630799
No,No,1141.15793778151,44333.2106253742
No,Yes,1273.8911367113099,20104.4301645593
No,Yes,1306.0465368103999,20776.388651472298
No,Yes,840.9889092025369,15406.2074109607
No,No,289.245438541484,46550.525505629295
No,No,758.134285088564,33220.5754915223
No,No,930.7169385569749,46501.275711698094
Yes,Yes,2177.15086891132,17659.747822234298
No,No,0.0,24892.915687739904
No,Yes,565.830058840306,21042.2277169228
No,No,1076.12658440012,23632.5203007461
No,Yes,1031.86992982705,18668.4835488198
No,Yes,768.403741780636,15417.8415373175
No,Yes,690.4210492119889,19273.7323863817
No,No,469.844241251744,51308.31850577059
